range_start,range_end,AS_number,country_code,AS_description
117.0.0.0,117.0.20.255,7552,VN,VIETEL-AS-AP Viettel Group
117.0.21.0,117.0.111.255,7552,VN,VIETEL-AS-AP Viettel Group
117.0.112.0,117.0.207.255,7552,VN,VIETEL-AS-AP Viettel Group
117.0.208.0,117.1.14.255,7552,VN,VIETEL-AS-AP Viettel Group
117.1.15.0,117.1.23.255,7552,VN,VIETEL-AS-AP Viettel Group
117.1.24.0,117.1.147.255,7552,VN,VIETEL-AS-AP Viettel Group
117.1.148.0,117.1.151.255,38731,VN,VTDC-AS-VN Vietel - CHT Compamy Ltd
117.1.152.0,117.1.222.255,7552,VN,VIETEL-AS-AP Viettel Group
117.1.223.0,117.2.6.255,7552,VN,VIETEL-AS-AP Viettel Group
117.2.7.0,117.2.14.255,7552,VN,VIETEL-AS-AP Viettel Group
117.2.15.0,117.2.21.255,7552,VN,VIETEL-AS-AP Viettel Group
117.2.22.0,117.2.30.255,7552,VN,VIETEL-AS-AP Viettel Group
117.2.31.0,117.2.54.255,7552,VN,VIETEL-AS-AP Viettel Group
117.2.55.0,117.2.62.255,7552,VN,VIETEL-AS-AP Viettel Group
117.2.63.0,117.2.70.255,7552,VN,VIETEL-AS-AP Viettel Group
117.2.71.0,117.2.78.255,7552,VN,VIETEL-AS-AP Viettel Group
117.2.79.0,117.2.86.255,7552,VN,VIETEL-AS-AP Viettel Group
117.2.87.0,117.2.94.255,7552,VN,VIETEL-AS-AP Viettel Group
117.2.95.0,117.2.110.255,7552,VN,VIETEL-AS-AP Viettel Group
117.2.111.0,117.2.111.255,7552,VN,VIETEL-AS-AP Viettel Group
117.2.112.0,117.2.141.255,7552,VN,VIETEL-AS-AP Viettel Group
117.2.142.0,117.2.153.255,7552,VN,VIETEL-AS-AP Viettel Group
117.2.154.0,117.2.165.255,7552,VN,VIETEL-AS-AP Viettel Group
117.2.166.0,117.2.252.255,7552,VN,VIETEL-AS-AP Viettel Group
117.2.253.0,117.4.11.255,7552,VN,VIETEL-AS-AP Viettel Group
117.4.12.0,117.4.115.255,7552,VN,VIETEL-AS-AP Viettel Group
117.4.116.0,117.4.139.255,7552,VN,VIETEL-AS-AP Viettel Group
117.4.140.0,117.4.171.255,7552,VN,VIETEL-AS-AP Viettel Group
117.4.172.0,117.4.235.255,7552,VN,VIETEL-AS-AP Viettel Group
