range_start,range_end,AS_number,country_code,AS_description
40.0.0.0,40.0.3.255,4249,US,LILLY-AS
40.0.4.0,40.0.49.255,4249,US,LILLY-AS
40.0.50.0,40.0.56.255,4249,US,LILLY-AS
40.0.57.0,40.6.214.255,4249,US,LILLY-AS
40.6.215.0,40.26.143.255,4249,US,LILLY-AS
40.26.144.0,40.26.211.255,4249,US,LILLY-AS
40.26.212.0,40.27.226.255,4249,US,LILLY-AS
40.27.227.0,40.27.228.255,4249,US,LILLY-AS
40.27.229.0,40.27.231.255,4249,US,LILLY-AS
40.27.232.0,40.27.234.255,4249,US,LILLY-AS
40.27.235.0,40.27.236.255,4249,US,LILLY-AS
40.27.237.0,40.34.32.255,4249,US,LILLY-AS
40.34.33.0,40.63.255.255,4249,US,LILLY-AS
40.64.0.0,40.66.127.255,8075,US,MICROSOFT-CORP-MSN-AS-BLOCK
40.66.128.0,40.66.165.255,0,None,Not routed
40.66.166.0,40.66.166.255,8075,US,MICROSOFT-CORP-MSN-AS-BLOCK
40.66.167.0,40.66.255.255,0,None,Not routed
40.67.0.0,40.71.255.255,8075,US,MICROSOFT-CORP-MSN-AS-BLOCK
40.72.0.0,40.73.255.255,58593,CN,BLUECLOUD Shanghai Blue Cloud Technology Co.,Ltd
40.74.0.0,40.90.3.255,8075,US,MICROSOFT-CORP-MSN-AS-BLOCK
40.90.4.0,40.90.4.255,8068,US,MICROSOFT-CORP-MSN-AS-BLOCK
40.90.5.0,40.95.87.255,8075,US,MICROSOFT-CORP-MSN-AS-BLOCK
40.95.88.0,40.95.239.255,8075,US,MICROSOFT-CORP-MSN-AS-BLOCK
40.95.240.0,40.105.255.255,8075,US,MICROSOFT-CORP-MSN-AS-BLOCK
40.106.0.0,40.107.19.255,8075,US,MICROSOFT-CORP-MSN-AS-BLOCK
40.107.20.0,40.107.143.255,8075,US,MICROSOFT-CORP-MSN-AS-BLOCK
40.107.144.0,40.107.255.255,8075,US,MICROSOFT-CORP-MSN-AS-BLOCK
40.108.0.0,40.108.127.255,0,None,Not routed
40.108.128.0,40.108.255.255,8075,US,MICROSOFT-CORP-MSN-AS-BLOCK
40.109.0.0,40.109.255.255,0,None,Not routed
40.110.0.0,40.119.191.255,8075,US,MICROSOFT-CORP-MSN-AS-BLOCK
40.119.192.0,40.120.15.255,8075,US,MICROSOFT-CORP-MSN-AS-BLOCK
40.120.16.0,40.125.127.255,8075,US,MICROSOFT-CORP-MSN-AS-BLOCK
40.125.128.0,40.125.255.255,58593,CN,BLUECLOUD Shanghai Blue Cloud Technology Co.,Ltd
40.126.0.0,40.126.63.255,8075,US,MICROSOFT-CORP-MSN-AS-BLOCK
40.126.64.0,40.126.127.255,58593,CN,BLUECLOUD Shanghai Blue Cloud Technology Co.,Ltd
40.126.128.0,40.126.193.255,8075,US,MICROSOFT-CORP-MSN-AS-BLOCK
40.126.194.0,40.127.31.255,8075,US,MICROSOFT-CORP-MSN-AS-BLOCK
40.127.32.0,40.127.255.255,8075,US,MICROSOFT-CORP-MSN-AS-BLOCK
40.128.0.0,40.128.12.255,7029,US,WINDSTREAM
40.128.13.0,40.128.13.255,23045,US,ASKOH1
40.128.14.0,40.128.245.255,7029,US,WINDSTREAM
40.128.246.0,40.128.246.255,30373,US,BUSINESSONLYBROADBANDLLC
40.128.247.0,40.129.159.255,7029,US,WINDSTREAM
40.129.160.0,40.129.160.255,14822,US,MSKCC
40.129.161.0,40.129.189.255,7029,US,WINDSTREAM
40.129.190.0,40.129.190.255,54673,US,NYCCO-AS01
40.129.191.0,40.130.207.255,7029,US,WINDSTREAM
40.130.208.0,40.131.191.255,7029,US,WINDSTREAM
40.131.192.0,40.131.199.255,7029,US,WINDSTREAM
40.131.200.0,40.132.223.255,7029,US,WINDSTREAM
40.132.224.0,40.133.31.255,7029,US,WINDSTREAM
40.133.32.0,40.133.39.255,17378,US,AS17378
40.133.40.0,40.133.107.255,7029,US,WINDSTREAM
40.133.108.0,40.133.191.255,7029,US,WINDSTREAM
40.133.192.0,40.135.17.255,7029,US,WINDSTREAM
40.135.18.0,40.135.18.255,14439,Unknown,-Reserved AS-
40.135.19.0,40.135.24.255,7029,US,WINDSTREAM
40.135.25.0,40.135.25.255,7896,US,NU-AS
40.135.26.0,40.135.183.255,7029,US,WINDSTREAM
40.135.184.0,40.135.184.255,394877,US,BCH
40.135.185.0,40.136.31.255,7029,US,WINDSTREAM
40.136.32.0,40.136.33.255,1818,US,DIALKENTUCKY
40.136.34.0,40.136.197.255,7029,US,WINDSTREAM
