range_start,range_end,AS_number,country_code,AS_description
74.0.0.0,74.0.15.255,18566,US,MEGAPATH5-
74.0.16.0,74.0.31.255,0,None,Not routed
74.0.32.0,74.0.167.255,18566,US,MEGAPATH5-
74.0.168.0,74.0.183.255,0,None,Not routed
74.0.184.0,74.0.231.255,18566,US,MEGAPATH5-
74.0.232.0,74.0.239.255,0,None,Not routed
74.0.240.0,74.1.31.255,18566,US,MEGAPATH5-
74.1.32.0,74.1.39.255,0,None,Not routed
74.1.40.0,74.1.55.255,18566,US,MEGAPATH5-
74.1.56.0,74.1.63.255,0,None,Not routed
74.1.64.0,74.1.71.255,18566,US,MEGAPATH5-
74.1.72.0,74.1.79.255,0,None,Not routed
74.1.80.0,74.1.111.255,18566,US,MEGAPATH5-
74.1.112.0,74.1.127.255,0,None,Not routed
74.1.128.0,74.1.143.255,18566,US,MEGAPATH5-
74.1.144.0,74.1.151.255,0,None,Not routed
74.1.152.0,74.1.191.255,18566,US,MEGAPATH5-
74.1.192.0,74.1.207.255,0,None,Not routed
74.1.208.0,74.2.7.255,18566,US,MEGAPATH5-
74.2.8.0,74.2.23.255,0,None,Not routed
74.2.24.0,74.2.55.255,18566,US,MEGAPATH5-
74.2.56.0,74.2.57.255,0,None,Not routed
74.2.58.0,74.2.71.255,18566,US,MEGAPATH5-
74.2.72.0,74.2.79.255,0,None,Not routed
74.2.80.0,74.3.27.255,18566,US,MEGAPATH5-
74.3.28.0,74.3.31.255,0,None,Not routed
74.3.32.0,74.3.127.255,18566,US,MEGAPATH5-
74.3.128.0,74.3.143.255,6327,CA,SHAW
74.3.144.0,74.3.147.255,10980,CA,STAFFORD
74.3.148.0,74.3.151.255,30500,CA,WOLFPAWSERVICES
74.3.152.0,74.3.159.255,6327,CA,SHAW
74.3.160.0,74.3.168.255,11831,CA,ESECUREDATA
74.3.169.0,74.3.170.255,6327,CA,SHAW
74.3.171.0,74.3.175.255,11831,CA,ESECUREDATA
74.3.176.0,74.3.185.255,6327,CA,SHAW
74.3.186.0,74.3.186.255,63052,CA,AS-CBBC
74.3.187.0,74.3.187.255,16583,CA,CFCS
74.3.188.0,74.3.191.255,6327,CA,SHAW
74.3.192.0,74.3.255.255,26228,US,SERVEPATH
74.4.0.0,74.4.3.255,209,US,CENTURYLINK-US-LEGACY-QWEST
74.4.4.0,74.4.4.255,18494,US,CENTURYLINK-LEGACY-EMBARQ-WRBG
74.4.5.0,74.4.5.255,22186,US,CENTURYLINK-LEGACY-EMBARQ-KSGRNR
74.4.6.0,74.4.6.255,209,US,CENTURYLINK-US-LEGACY-QWEST
74.4.7.0,74.4.7.255,4284,US,CENTURYLINK-TSDS-FLTLHS
74.4.8.0,74.4.8.255,11398,US,CENTURYLINK-LEGACY-EMBARQ-LVGS
74.4.9.0,74.4.9.255,4283,US,CENTURYLINK-TSDS-LSVG
74.4.10.0,74.4.10.255,2379,US,CENTURYLINK-LEGACY-EMBARQ-WNPK
74.4.11.0,74.4.11.255,4282,US,CENTURYLINK-TSDS-FLFTMY
74.4.12.0,74.4.13.255,13787,US,CENTURYLINK-LEGACY-EMBARQ-JCTY
