range_start,range_end,AS_number,country_code,AS_description
119.0.64.0,119.0.95.255,139203,CN,CHINANET-GUIZHOU-GUIAN-IDC Guizhou GuiAn IDC
119.0.96.0,119.1.255.255,4134,CN,CHINANET-BACKBONE No.31,Jin-rong Street
119.2.0.0,119.2.31.255,0,None,Not routed
119.2.32.0,119.2.32.255,38823,PH,CASPO-AS-AP PINC AS
119.2.33.0,119.2.33.255,38325,SG,WTP-AS-AP WTP
119.2.34.0,119.2.37.255,38823,PH,CASPO-AS-AP PINC AS
119.2.38.0,119.2.38.255,0,None,Not routed
119.2.39.0,119.2.39.255,38325,SG,WTP-AS-AP WTP
119.2.40.0,119.2.47.255,38524,ID,LAXONET-AS-ID Laxo Global Akses, PT
119.2.48.0,119.2.55.255,55666,ID,GMEDIA-AS-ID PT Media Sarana Data
119.2.56.0,119.2.63.255,56284,AU,THEMISSINGLINK-AU The Missing Link
119.2.64.0,119.2.67.255,24201,ID,ANDALASMEDIA-AS-ID PT. Andalas Media Informatika
119.2.68.0,119.2.75.255,0,None,Not routed
119.2.76.0,119.2.94.255,24201,ID,ANDALASMEDIA-AS-ID PT. Andalas Media Informatika
119.2.95.0,119.2.95.255,24201,ID,ANDALASMEDIA-AS-ID PT. Andalas Media Informatika
119.2.96.0,119.2.127.255,18024,BT,BTTELECOM-AS-AP Bhutan Telecom Ltd
119.2.128.0,119.2.128.255,58834,CN,GCABLENET Guangdong Cable Corporation Limited
119.2.129.0,119.2.255.255,0,None,Not routed
119.3.0.0,119.3.114.255,55990,CN,HWCSNET Huawei Cloud Service data center
119.3.115.0,119.3.255.255,55990,CN,HWCSNET Huawei Cloud Service data center
119.4.0.0,119.7.255.255,4837,CN,CHINA169-BACKBONE CHINA UNICOM China169 Backbone
119.8.0.0,119.8.4.255,136907,HK,HWCLOUDS-AS-AP HUAWEI CLOUDS
119.8.5.0,119.8.15.255,136907,HK,HWCLOUDS-AS-AP HUAWEI CLOUDS
119.8.16.0,119.8.17.255,0,None,Not routed
119.8.18.0,119.8.18.255,136907,HK,HWCLOUDS-AS-AP HUAWEI CLOUDS
119.8.19.0,119.8.20.255,0,None,Not routed
119.8.21.0,119.8.224.255,136907,HK,HWCLOUDS-AS-AP HUAWEI CLOUDS
119.8.225.0,119.8.226.255,0,None,Not routed
119.8.227.0,119.8.250.255,136907,HK,HWCLOUDS-AS-AP HUAWEI CLOUDS
119.8.251.0,119.8.251.255,0,None,Not routed
119.8.252.0,119.8.255.255,136907,HK,HWCLOUDS-AS-AP HUAWEI CLOUDS
119.9.0.0,119.9.63.255,58683,HK,RACKSPACE-AS Rackspace.com Sydney
119.9.64.0,119.9.127.255,45187,HK,RACKSPACE-AP Rackspace IT Hosting AS IT Hosting Provider Hong Kong
119.9.128.0,119.9.191.255,58683,HK,RACKSPACE-AS Rackspace.com Sydney
119.9.192.0,119.10.111.255,0,None,Not routed
119.10.112.0,119.10.119.255,4847,CN,CNIX-AP China Networks Inter-Exchange
119.10.120.0,119.10.127.255,0,None,Not routed
119.10.128.0,119.10.135.255,4826,AU,VOCUS-BACKBONE-AS Vocus Connect International Backbone
119.10.136.0,119.10.159.255,0,None,Not routed
119.10.160.0,119.10.167.255,17940,JP,CYBERLINKS CYBER LINKS Co.,Ltd.
119.10.168.0,119.10.169.255,38592,BD,CTGONLINE-AS-AP Chittagong Online Limited AS38592 AP
119.10.170.0,119.10.175.255,38592,BD,CTGONLINE-AS-AP Chittagong Online Limited AS38592 AP
119.10.176.0,119.10.183.255,24530,ID,POWERNET-AS-ID PT. Power Telecom Indonesia
119.10.184.0,119.10.191.255,17698,JP,CCNET-NET COMMUNITY NETWORK CENTER INCORPORATED.
119.10.192.0,119.10.255.255,2497,JP,IIJ Internet Initiative Japan Inc.
119.11.0.0,119.11.1.255,133612,AU,VODAFONE-AS-AP Vodafone Australia Pty Ltd
119.11.2.0,119.11.64.255,133612,AU,VODAFONE-AS-AP Vodafone Australia Pty Ltd
119.11.65.0,119.11.72.255,133612,AU,VODAFONE-AS-AP Vodafone Australia Pty Ltd
119.11.73.0,119.11.74.255,133612,AU,VODAFONE-AS-AP Vodafone Australia Pty Ltd
119.11.75.0,119.11.76.255,133612,AU,VODAFONE-AS-AP Vodafone Australia Pty Ltd
119.11.77.0,119.11.111.255,133612,AU,VODAFONE-AS-AP Vodafone Australia Pty Ltd
119.11.112.0,119.11.127.255,18291,AU,VFAU-NET-AS VODAFONE AUSTRALIA PTY LIMITED Public Autonomous System Number
119.11.128.0,119.11.255.255,10217,Unknown,AS10217
119.12.0.0,119.12.16.255,0,None,Not routed
119.12.17.0,119.12.17.255,31242,PL,TKPSA-AS
119.12.18.0,119.12.21.255,0,None,Not routed
119.12.22.0,119.12.22.255,31242,PL,TKPSA-AS
119.12.23.0,119.12.27.255,0,None,Not routed
119.12.28.0,119.12.31.255,31242,PL,TKPSA-AS
119.12.32.0,119.12.47.255,31263,IT,MYNET-AS
119.12.48.0,119.12.79.255,0,None,Not routed
119.12.80.0,119.12.103.255,9723,AU,ISEEK-AS-AP iseek Communications Pty Ltd
119.12.104.0,119.12.111.255,17882,MN,UNIVISION-AS-AP UNIVISION LLC
119.12.112.0,119.12.127.255,9723,AU,ISEEK-AS-AP iseek Communications Pty Ltd
119.12.128.0,119.12.143.255,34779,SI,T-2-AS AS set propagated by T-2 d.o.o.
119.12.144.0,119.12.151.255,9723,AU,ISEEK-AS-AP iseek Communications Pty Ltd
119.12.152.0,119.12.159.255,0,None,Not routed
119.12.160.0,119.12.175.255,136907,HK,HWCLOUDS-AS-AP HUAWEI CLOUDS
119.12.176.0,119.12.207.255,203020,IN,HOSTROYALE
119.12.208.0,119.12.223.255,38172,AU,IPSTAR-AS-AU IPSTAR Australia Pty Ltd.
119.12.224.0,119.12.229.255,15704,ES,AS15704
119.12.230.0,119.12.233.255,0,None,Not routed
119.12.234.0,119.12.235.255,15704,ES,AS15704
119.12.236.0,119.12.237.255,0,None,Not routed
119.12.238.0,119.12.239.255,15704,ES,AS15704
119.12.240.0,119.12.245.255,0,None,Not routed
119.12.246.0,119.12.255.255,15704,ES,AS15704
119.13.0.0,119.13.9.255,9723,AU,ISEEK-AS-AP iseek Communications Pty Ltd
119.13.10.0,119.13.23.255,9723,AU,ISEEK-AS-AP iseek Communications Pty Ltd
119.13.24.0,119.13.29.255,38794,TH,UIH-BBB-AS-AP UIH
119.13.30.0,119.13.31.255,150300,Unknown,AS150300
119.13.32.0,119.13.47.255,0,None,Not routed
119.13.48.0,119.13.55.255,9723,AU,ISEEK-AS-AP iseek Communications Pty Ltd
119.13.56.0,119.13.59.255,38623,KH,VIETTELCAMBODIA-AS-AP ISPIXP IN CAMBODIA WITH THE BEST VERVICE IN THERE.
119.13.60.0,119.13.63.255,38623,KH,VIETTELCAMBODIA-AS-AP ISPIXP IN CAMBODIA WITH THE BEST VERVICE IN THERE.
119.13.64.0,119.13.127.255,136907,HK,HWCLOUDS-AS-AP HUAWEI CLOUDS
119.13.128.0,119.13.151.255,9723,AU,ISEEK-AS-AP iseek Communications Pty Ltd
119.13.152.0,119.13.155.255,38623,KH,VIETTELCAMBODIA-AS-AP ISPIXP IN CAMBODIA WITH THE BEST VERVICE IN THERE.
119.13.156.0,119.13.159.255,38623,KH,VIETTELCAMBODIA-AS-AP ISPIXP IN CAMBODIA WITH THE BEST VERVICE IN THERE.
119.13.160.0,119.13.169.255,136907,HK,HWCLOUDS-AS-AP HUAWEI CLOUDS
119.13.170.0,119.13.175.255,0,None,Not routed
119.13.176.0,119.13.183.255,9723,AU,ISEEK-AS-AP iseek Communications Pty Ltd
119.13.184.0,119.13.184.255,24440,PK,CYBERNET-APII Cyber Internet Services Pakistan
119.13.185.0,119.13.191.255,9541,PK,CYBERNET-AP Cyber Internet Services Pvt Ltd.
