range_start,range_end,AS_number,country_code,AS_description
6.0.0.0,6.0.0.255,0,None,Not routed
6.0.1.0,6.0.1.255,749,US,DNIC-AS-00749
6.0.2.0,6.0.44.255,0,None,Not routed
6.0.45.0,6.0.45.255,749,US,DNIC-AS-00749
6.0.46.0,6.0.156.255,0,None,Not routed
6.0.157.0,6.0.157.255,749,US,DNIC-AS-00749
6.0.158.0,6.0.159.255,0,None,Not routed
6.0.160.0,6.0.160.255,749,US,DNIC-AS-00749
6.0.161.0,6.0.204.255,0,None,Not routed
6.0.205.0,6.0.205.255,749,US,DNIC-AS-00749
6.0.206.0,6.0.210.255,0,None,Not routed
6.0.211.0,6.0.211.255,749,US,DNIC-AS-00749
6.0.212.0,6.0.218.255,0,None,Not routed
6.0.219.0,6.0.219.255,749,US,DNIC-AS-00749
6.0.220.0,6.0.225.255,0,None,Not routed
6.0.226.0,6.0.226.255,749,US,DNIC-AS-00749
6.0.227.0,6.0.255.255,0,None,Not routed
6.1.0.0,6.1.255.255,749,US,DNIC-AS-00749
6.2.0.0,6.2.127.255,668,US,DNIC-AS-00668
6.2.128.0,6.2.255.255,749,US,DNIC-AS-00749
6.3.0.0,6.3.63.255,668,US,DNIC-AS-00668
6.3.64.0,6.3.255.255,749,US,DNIC-AS-00749
6.4.0.0,6.5.31.255,668,US,DNIC-AS-00668
6.5.32.0,6.5.255.255,749,US,DNIC-AS-00749
6.6.0.0,6.6.5.255,668,US,DNIC-AS-00668
6.6.6.0,6.6.6.255,749,US,DNIC-AS-00749
6.6.7.0,6.7.0.255,668,US,DNIC-AS-00668
6.7.1.0,6.7.255.255,749,US,DNIC-AS-00749
6.8.0.0,6.8.15.255,668,US,DNIC-AS-00668
6.8.16.0,6.8.255.255,749,US,DNIC-AS-00749
6.9.0.0,6.9.15.255,668,US,DNIC-AS-00668
6.9.16.0,6.9.255.255,749,US,DNIC-AS-00749
6.10.0.0,6.10.255.255,0,None,Not routed
6.11.0.0,6.11.255.255,668,US,DNIC-AS-00668
6.12.0.0,6.13.255.255,0,None,Not routed
6.14.0.0,6.15.255.255,668,US,DNIC-AS-00668
6.16.0.0,6.16.168.255,749,US,DNIC-AS-00749
6.16.169.0,6.16.169.255,27064,US,DNIC-ASBLK-27032-27159
6.16.170.0,6.16.171.255,749,US,DNIC-AS-00749
6.16.172.0,6.16.174.255,721,US,DNIC-ASBLK-00721-00726
6.16.175.0,6.16.176.255,0,None,Not routed
6.16.177.0,6.16.191.255,749,US,DNIC-AS-00749
6.16.192.0,6.16.193.255,1600,US,DNIC-ASBLK-01550-01601
6.16.194.0,6.16.195.255,1637,US,DNIC-AS-01637
6.16.196.0,6.16.197.255,1602,US,DNIC-AS-01602
6.16.198.0,6.16.200.255,747,US,DNIC-AS-00747
6.16.201.0,6.16.201.255,0,None,Not routed
6.16.202.0,6.16.204.255,749,US,DNIC-AS-00749
6.16.205.0,6.16.205.255,6034,Unknown,AS6034
6.16.206.0,6.16.206.255,749,US,DNIC-AS-00749
6.16.207.0,6.16.207.255,531,US,DNIC-AS-00531
6.16.208.0,6.16.211.255,749,US,DNIC-AS-00749
6.16.212.0,6.16.212.255,1600,US,DNIC-ASBLK-01550-01601
6.16.213.0,6.16.215.255,749,US,DNIC-AS-00749
6.16.216.0,6.16.216.255,1649,US,DNIC-AS-01649
6.16.217.0,6.16.217.255,749,US,DNIC-AS-00749
6.16.218.0,6.16.218.255,0,None,Not routed
6.16.219.0,6.33.83.255,749,US,DNIC-AS-00749
6.33.84.0,6.33.87.255,0,None,Not routed
6.33.88.0,6.40.255.255,749,US,DNIC-AS-00749
6.41.0.0,6.41.133.255,367,US,DNIC-ASBLK-00306-00371
6.41.134.0,6.41.255.255,367,US,DNIC-ASBLK-00306-00371
6.42.0.0,6.42.63.255,749,US,DNIC-AS-00749
6.42.64.0,6.42.127.255,367,US,DNIC-ASBLK-00306-00371
6.42.128.0,6.42.191.255,749,US,DNIC-AS-00749
6.42.192.0,6.42.235.255,367,US,DNIC-ASBLK-00306-00371
6.42.236.0,6.42.242.255,721,US,DNIC-ASBLK-00721-00726
6.42.243.0,6.42.247.255,367,US,DNIC-ASBLK-00306-00371
