range_start,range_end,AS_number,country_code,AS_description
106.0.0.0,106.0.3.255,0,None,Not routed
106.0.4.0,106.0.7.255,4134,CN,CHINANET-BACKBONE No.31,Jin-rong Street
106.0.8.0,106.0.35.255,0,None,Not routed
106.0.36.0,106.0.39.255,18229,IN,CTRLS-AS-IN CtrlS Datacenters Ltd.
106.0.40.0,106.0.47.255,0,None,Not routed
106.0.48.0,106.0.51.255,9422,ID,SOLNET-ID PT SOLNET INDONESIA
106.0.52.0,106.0.55.255,58945,BD,VCL-AS-AP Virgo Communication Ltd
106.0.56.0,106.0.59.255,135031,IN,RNPL-AS-AP RI Networks Pvt. Ltd.
106.0.60.0,106.0.61.255,56264,BD,TOMATOWEB-BD Tomato Web Pvt Limited
106.0.62.0,106.0.63.255,55293,US,A2HOSTING
106.0.64.0,106.0.127.255,0,None,Not routed
106.0.128.0,106.0.135.255,4621,TH,UNINET-AS-AP UNINET-
106.0.136.0,106.0.137.255,4621,TH,UNINET-AS-AP UNINET-
106.0.138.0,106.0.144.255,4621,TH,UNINET-AS-AP UNINET-
106.0.145.0,106.0.151.255,4621,TH,UNINET-AS-AP UNINET-
106.0.152.0,106.0.153.255,4621,TH,UNINET-AS-AP UNINET-
106.0.154.0,106.0.155.255,4621,TH,UNINET-AS-AP UNINET-
106.0.156.0,106.0.157.255,4621,TH,UNINET-AS-AP UNINET-
106.0.158.0,106.0.164.255,4621,TH,UNINET-AS-AP UNINET-
106.0.165.0,106.0.173.255,4621,TH,UNINET-AS-AP UNINET-
106.0.174.0,106.0.185.255,4621,TH,UNINET-AS-AP UNINET-
106.0.186.0,106.0.190.255,4621,TH,UNINET-AS-AP UNINET-
106.0.191.0,106.0.210.255,4621,TH,UNINET-AS-AP UNINET-
106.0.211.0,106.0.212.255,4621,TH,UNINET-AS-AP UNINET-
106.0.213.0,106.0.214.255,4621,TH,UNINET-AS-AP UNINET-
106.0.215.0,106.0.221.255,4621,TH,UNINET-AS-AP UNINET-
106.0.222.0,106.0.224.255,4621,TH,UNINET-AS-AP UNINET-
106.0.225.0,106.0.226.255,4621,TH,UNINET-AS-AP UNINET-
106.0.227.0,106.0.228.255,4621,TH,UNINET-AS-AP UNINET-
106.0.229.0,106.0.230.255,4621,TH,UNINET-AS-AP UNINET-
106.0.231.0,106.0.234.255,4621,TH,UNINET-AS-AP UNINET-
106.0.235.0,106.0.243.255,4621,TH,UNINET-AS-AP UNINET-
106.0.244.0,106.0.245.255,4621,TH,UNINET-AS-AP UNINET-
106.0.246.0,106.0.247.255,4621,TH,UNINET-AS-AP UNINET-
106.0.248.0,106.0.253.255,4621,TH,UNINET-AS-AP UNINET-
106.0.254.0,106.0.255.255,4621,TH,UNINET-AS-AP UNINET-
106.1.0.0,106.1.255.255,9924,Unknown,AS9924
106.2.0.0,106.2.15.255,0,None,Not routed
106.2.16.0,106.2.31.255,4847,CN,CNIX-AP China Networks Inter-Exchange
106.2.32.0,106.2.59.255,45062,CN,NETEASE-NETWORK NetEase Building No.16 Ke Yun Road
106.2.60.0,106.2.71.255,45062,CN,NETEASE-NETWORK NetEase Building No.16 Ke Yun Road
106.2.72.0,106.2.127.255,45062,CN,NETEASE-NETWORK NetEase Building No.16 Ke Yun Road
106.2.128.0,106.2.157.255,23724,CN,CHINANET-IDC-BJ-AP IDC, China Telecommunications Corporation
106.2.158.0,106.2.159.255,63199,US,CDSC-AS1
106.2.160.0,106.2.223.255,0,None,Not routed
106.2.224.0,106.2.255.255,4847,CN,CNIX-AP China Networks Inter-Exchange
106.3.0.0,106.3.15.255,0,None,Not routed
106.3.16.0,106.3.47.255,23724,CN,CHINANET-IDC-BJ-AP IDC, China Telecommunications Corporation
106.3.48.0,106.3.83.255,0,None,Not routed
106.3.84.0,106.3.84.255,2042,HK,GCT-HK HK Global Cloud DataCenter
106.3.85.0,106.3.86.255,0,None,Not routed
106.3.87.0,106.3.87.255,2042,HK,GCT-HK HK Global Cloud DataCenter
106.3.88.0,106.3.95.255,0,None,Not routed
106.3.96.0,106.3.99.255,4808,CN,CHINA169-BJ China Unicom Beijing Province Network
106.3.100.0,106.3.127.255,0,None,Not routed
