range_start,range_end,AS_number,country_code,AS_description
126.0.0.0,126.51.255.255,17676,JP,GIGAINFRA Softbank BB Corp.
126.52.0.0,126.52.255.255,0,None,Not routed
126.53.0.0,126.135.255.255,17676,JP,GIGAINFRA Softbank BB Corp.
126.136.0.0,126.139.255.255,0,None,Not routed
126.140.0.0,126.147.251.255,17676,JP,GIGAINFRA Softbank BB Corp.
126.147.252.0,126.147.255.255,16625,US,AKAMAI-AS
126.148.0.0,126.162.255.255,17676,JP,GIGAINFRA Softbank BB Corp.
126.163.0.0,126.163.255.255,0,None,Not routed
126.164.0.0,126.189.255.255,17676,JP,GIGAINFRA Softbank BB Corp.
126.190.0.0,126.192.255.255,0,None,Not routed
126.193.0.0,126.200.255.255,17676,JP,GIGAINFRA Softbank BB Corp.
126.201.0.0,126.202.255.255,0,None,Not routed
126.203.0.0,126.205.255.255,17676,JP,GIGAINFRA Softbank BB Corp.
126.206.0.0,126.206.255.255,0,None,Not routed
126.207.0.0,126.208.255.255,17676,JP,GIGAINFRA Softbank BB Corp.
126.209.0.0,126.210.255.255,0,None,Not routed
126.211.0.0,126.213.255.255,17676,JP,GIGAINFRA Softbank BB Corp.
126.214.0.0,126.214.255.255,0,None,Not routed
126.215.0.0,126.221.255.255,17676,JP,GIGAINFRA Softbank BB Corp.
126.222.0.0,126.226.255.255,0,None,Not routed
126.227.0.0,126.227.255.255,17676,JP,GIGAINFRA Softbank BB Corp.
126.228.0.0,126.228.255.255,0,None,Not routed
126.229.0.0,126.230.255.255,17676,JP,GIGAINFRA Softbank BB Corp.
126.231.0.0,126.231.255.255,0,None,Not routed
126.232.0.0,126.241.255.255,17676,JP,GIGAINFRA Softbank BB Corp.
126.242.0.0,126.244.255.255,0,None,Not routed
126.245.0.0,126.245.255.255,17676,JP,GIGAINFRA Softbank BB Corp.
126.246.0.0,126.246.255.255,0,None,Not routed
126.247.0.0,126.250.255.255,17676,JP,GIGAINFRA Softbank BB Corp.
126.251.0.0,126.251.39.255,131937,JP,JCV Joetsu Cable Vision
126.251.40.0,126.251.45.255,55381,JP,CCSNET CITY-CABLE SHUNAN Corporation
126.251.46.0,126.251.47.255,0,None,Not routed
126.251.48.0,126.251.63.255,18274,JP,UCATV Utsunomiya Cable TV Corporation
126.251.64.0,126.251.79.255,24289,JP,KBN Kagawa T.V Broadcast Network Co,.Ltd
126.251.80.0,126.251.95.255,131970,JP,HIKARINET Hikarinet Inc.
126.251.96.0,126.251.99.255,131943,JP,GOTO-TV Goto tv
126.251.100.0,126.251.103.255,0,None,Not routed
126.251.104.0,126.251.111.255,131970,JP,HIKARINET Hikarinet Inc.
126.251.112.0,126.251.255.255,0,None,Not routed
126.252.0.0,126.255.255.255,17676,JP,GIGAINFRA Softbank BB Corp.
