range_start,range_end,AS_number,country_code,AS_description
52.0.0.0,52.7.255.255,14618,US,AMAZON-AES
52.8.0.0,52.19.255.255,16509,US,AMAZON-02
52.20.0.0,52.20.47.255,14618,US,AMAZON-AES
52.20.48.0,52.23.255.255,14618,US,AMAZON-AES
52.24.0.0,52.43.255.255,16509,US,AMAZON-02
52.44.0.0,52.45.255.255,14618,US,AMAZON-AES
52.46.0.0,52.46.8.255,16509,US,AMAZON-02
52.46.9.0,52.46.9.255,0,None,Not routed
52.46.10.0,52.46.10.255,16509,US,AMAZON-02
52.46.11.0,52.46.24.255,0,None,Not routed
52.46.25.0,52.46.25.255,16509,US,AMAZON-02
52.46.26.0,52.46.33.255,0,None,Not routed
52.46.34.0,52.46.36.255,16509,US,AMAZON-02
52.46.37.0,52.46.42.255,0,None,Not routed
52.46.43.0,52.46.44.255,16509,US,AMAZON-02
52.46.45.0,52.46.45.255,0,None,Not routed
52.46.46.0,52.46.49.255,16509,US,AMAZON-02
52.46.50.0,52.46.50.255,0,None,Not routed
52.46.51.0,52.46.51.255,16509,US,AMAZON-02
52.46.52.0,52.46.52.255,0,None,Not routed
52.46.53.0,52.46.58.255,16509,US,AMAZON-02
52.46.59.0,52.46.60.255,0,None,Not routed
52.46.61.0,52.46.62.255,16509,US,AMAZON-02
52.46.63.0,52.46.63.255,0,None,Not routed
52.46.64.0,52.46.83.255,16509,US,AMAZON-02
52.46.84.0,52.46.91.255,16509,US,AMAZON-02
52.46.92.0,52.46.95.255,0,None,Not routed
52.46.96.0,52.46.123.255,16509,US,AMAZON-02
52.46.124.0,52.46.159.255,16509,US,AMAZON-02
52.46.160.0,52.46.171.255,0,None,Not routed
52.46.172.0,52.46.175.255,16509,US,AMAZON-02
52.46.176.0,52.46.179.255,8987,IE,AMAZON EXPANSION
52.46.180.0,52.46.187.255,16509,US,AMAZON-02
52.46.188.0,52.46.191.255,7224,US,AMAZON-AS
52.46.192.0,52.46.211.255,16509,US,AMAZON-02
52.46.212.0,52.46.223.255,16509,US,AMAZON-02
52.46.224.0,52.46.239.255,8987,IE,AMAZON EXPANSION
52.46.240.0,52.46.243.255,16509,US,AMAZON-02
52.46.244.0,52.46.248.255,0,None,Not routed
