range_start,range_end,AS_number,country_code,AS_description
44.0.0.0,44.1.0.255,7377,US,UCSD
44.1.1.0,44.1.1.255,64435,GB,COMGW
44.1.2.0,44.2.5.255,7377,US,UCSD
44.2.6.0,44.2.6.255,209,US,CENTURYLINK-US-LEGACY-QWEST
44.2.7.0,44.2.17.255,7377,US,UCSD
44.2.18.0,44.2.18.255,42615,US,IGLOO22225 igloo22225
44.2.19.0,44.2.255.255,7377,US,UCSD
44.3.0.0,44.3.127.255,31638,IT,ASN-LEPIDA
44.3.128.0,44.4.16.255,7377,US,UCSD
44.4.17.0,44.4.17.255,7034,US,PHIREPHLY-DESIGN
44.4.18.0,44.4.40.255,7377,US,UCSD
44.4.41.0,44.4.41.255,26073,US,COFRACTAL-001
44.4.42.0,44.4.50.255,7377,US,UCSD
44.4.51.0,44.4.51.255,20473,US,AS-CHOOPA
44.4.52.0,44.4.52.255,7377,US,UCSD
44.4.53.0,44.4.53.255,14570,US,ANSIBLE-NTP
44.4.54.0,44.4.56.255,7377,US,UCSD
44.4.57.0,44.4.57.255,32329,US,MONKEYBRAINS
44.4.58.0,44.4.58.255,40216,US,DSTIP
44.4.59.0,44.4.63.255,7377,US,UCSD
44.4.64.0,44.4.67.255,13925,US,NULLROUTE
44.4.68.0,44.4.127.255,7377,US,UCSD
44.4.128.0,44.4.131.255,30640,US,ETHERIC
44.4.132.0,44.4.255.255,7377,US,UCSD
44.5.0.0,44.5.255.255,1653,EU,SUNET SUNET Swedish University Network
44.6.0.0,44.6.127.255,7377,US,UCSD
44.6.128.0,44.6.128.255,29962,US,DWNI-B-NETWORK
44.6.129.0,44.6.255.255,7377,US,UCSD
44.7.0.0,44.7.15.255,20473,US,AS-CHOOPA
44.7.16.0,44.8.4.255,7377,US,UCSD
44.8.5.0,44.8.5.255,195,US,SDSC-AS
44.8.6.0,44.9.15.255,7377,US,UCSD
44.9.16.0,44.9.23.255,15780,LU,LARU
44.9.24.0,44.10.3.255,7377,US,UCSD
44.10.4.0,44.10.4.255,209864,CN,NAIVE-NETWORK Naive Network
44.10.5.0,44.10.9.255,7377,US,UCSD
44.10.10.0,44.10.10.255,7247,US,MOJO
44.10.11.0,44.10.255.255,7377,US,UCSD
44.11.0.0,44.11.255.255,49268,BE,AMPR-
44.12.0.0,44.12.5.255,7377,US,UCSD
44.12.6.0,44.12.7.255,63479,US,HAMWAN
44.12.8.0,44.12.8.255,7377,US,UCSD
44.12.9.0,44.12.9.255,63479,US,HAMWAN
44.12.10.0,44.12.13.255,7377,US,UCSD
44.12.14.0,44.12.14.255,395394,US,XYTEL
44.12.15.0,44.12.33.255,7377,US,UCSD
44.12.34.0,44.12.34.255,20473,US,AS-CHOOPA
44.12.35.0,44.12.47.255,7377,US,UCSD
44.12.48.0,44.12.48.255,397376,US,IFN
44.12.49.0,44.12.95.255,7377,US,UCSD
44.12.96.0,44.12.99.255,63479,US,HAMWAN
44.12.100.0,44.16.9.255,7377,US,UCSD
44.16.10.0,44.16.10.255,50131,GB,SPARTANHOST
44.16.11.0,44.16.14.255,7377,US,UCSD
44.16.15.0,44.16.15.255,226,US,LOS-NETTOS-AS
44.16.16.0,44.16.49.255,7377,US,UCSD
44.16.50.0,44.16.51.255,202540,US,CDSTEPHENS
44.16.52.0,44.18.27.255,7377,US,UCSD
44.18.28.0,44.18.31.255,20473,US,AS-CHOOPA
44.18.32.0,44.18.50.255,7377,US,UCSD
44.18.51.0,44.18.51.255,20473,US,AS-CHOOPA
44.18.52.0,44.20.3.255,7377,US,UCSD
44.20.4.0,44.20.4.255,20473,US,AS-CHOOPA
44.20.5.0,44.20.28.255,7377,US,UCSD
44.20.29.0,44.20.29.255,20473,US,AS-CHOOPA
44.20.30.0,44.20.39.255,7377,US,UCSD
44.20.40.0,44.20.40.255,30475,US,WEHOSTWEBSITES-COM
44.20.41.0,44.20.42.255,7377,US,UCSD
44.20.43.0,44.20.43.255,20473,US,AS-CHOOPA
44.20.44.0,44.22.128.255,7377,US,UCSD
44.22.129.0,44.22.129.255,396414,US,HACKING-AND-COFFEE-LLC
44.22.130.0,44.24.130.255,7377,US,UCSD
44.24.131.0,44.24.131.255,63479,US,HAMWAN
44.24.132.0,44.24.134.255,7377,US,UCSD
44.24.135.0,44.24.135.255,50131,GB,SPARTANHOST
44.24.136.0,44.24.180.255,7377,US,UCSD
44.24.181.0,44.24.181.255,396388,US,WOOFY-AS
44.24.182.0,44.24.199.255,7377,US,UCSD
44.24.200.0,44.24.203.255,26566,US,AS-SJC44NET
44.24.204.0,44.24.220.255,7377,US,UCSD
44.24.221.0,44.24.221.255,63479,US,HAMWAN
44.24.222.0,44.24.239.255,7377,US,UCSD
44.24.240.0,44.25.255.255,63479,US,HAMWAN
44.26.0.0,44.26.127.255,7377,US,UCSD
44.26.128.0,44.26.131.255,63069,US,SURELINE
44.26.132.0,44.26.163.255,7377,US,UCSD
44.26.164.0,44.26.164.255,25905,US,FIRESERVE
44.26.165.0,44.26.165.255,7377,US,UCSD
44.26.166.0,44.26.166.255,25905,US,FIRESERVE
44.26.167.0,44.26.167.255,7377,US,UCSD
44.26.168.0,44.26.168.255,63479,US,HAMWAN
44.26.169.0,44.30.255.255,7377,US,UCSD
44.31.0.0,44.31.3.255,48777,DE,AMPR-AS
44.31.4.0,44.31.5.255,20473,US,AS-CHOOPA
44.31.6.0,44.31.6.255,211638,IE,DNW-AS Dragon Networks
44.31.7.0,44.31.7.255,399417,US,VORTEXOKMAIN
44.31.8.0,44.31.8.255,20473,US,AS-CHOOPA
44.31.9.0,44.31.9.255,211544,US,UNLABELED
44.31.10.0,44.31.10.255,63213,CA,ASTUTEHOSTING-VALUE
44.31.11.0,44.31.11.255,20473,US,AS-CHOOPA
44.31.12.0,44.31.14.255,577,CA,BACOM
44.31.15.0,44.31.15.255,20473,US,AS-CHOOPA
44.31.16.0,44.31.16.255,206477,NL,Wolfined Network
44.31.17.0,44.31.17.255,7377,US,UCSD
44.31.18.0,44.31.18.255,20473,US,AS-CHOOPA
44.31.19.0,44.31.21.255,7377,US,UCSD
44.31.22.0,44.31.22.255,42394,RU,MICROCOMPONENT-AS
44.31.23.0,44.31.23.255,398960,US,CRYOFLESH
44.31.24.0,44.31.25.255,7377,US,UCSD
44.31.26.0,44.31.26.255,55016,CA,IMPER-AS-1
44.31.27.0,44.31.27.255,57483,GB,ICHILTON
44.31.28.0,44.31.28.255,135671,CN,RBB-AS-AP RBB InfoTech
44.31.29.0,44.31.29.255,43483,RO,AS-HIVE
44.31.30.0,44.31.30.255,135421,AU,MSALKELD-AS-AP SALKELD, MATTHEW TA MATTHEW SALKELD CONSULTING
44.31.31.0,44.31.31.255,43483,RO,AS-HIVE
44.31.32.0,44.31.35.255,199295,RU,LOCUST-AS Locust
44.31.36.0,44.31.36.255,211772,PT,JOAO-AS
44.31.37.0,44.31.37.255,63297,CA,PACIFIC-SERVERS
44.31.38.0,44.31.38.255,211244,GB,CANIDAE-SYSTEMS
44.31.39.0,44.31.39.255,4764,AU,WIDEBAND-AS-AP Aussie Broadband
44.31.40.0,44.31.40.255,212948,FR,NIRVANET-AS Nirvanet Network
44.31.41.0,44.31.41.255,262985,BR,global networks telecomunicacoes e informatica ltd
44.31.42.0,44.31.42.255,133846,CN,IMLONGHAO-AS-AP IMLONGHAO
44.31.43.0,44.31.43.255,7721,CN,QC-NET Qin Cloud Networks
44.31.44.0,44.31.44.255,20473,US,AS-CHOOPA
44.31.45.0,44.31.47.255,7377,US,UCSD
44.31.48.0,44.31.48.255,133159,AU,MAMMOTHMEDIA-AS-AP Mammoth Media Pty Ltd
44.31.49.0,44.31.49.255,200334,TR,NETOPS-TR netops lab
44.31.50.0,44.31.51.255,7377,US,UCSD
44.31.52.0,44.31.52.255,208907,GB,AS208907-NETWORKS
44.31.53.0,44.31.53.255,209215,GB,MOE_NETWORK
44.31.54.0,44.31.55.255,20473,US,AS-CHOOPA
44.31.56.0,44.31.56.255,210623,AT,NOBAQ KM6RDV
44.31.57.0,44.31.57.255,16942,US,CITIZENS
44.31.58.0,44.31.58.255,212952,GB,AS212952
44.31.59.0,44.31.59.255,56762,US,OLYMPIC2
44.31.60.0,44.31.60.255,201106,GB,SPARTANHOST
44.31.61.0,44.31.61.255,263702,CL,GRUPO ZGH SPA
44.31.62.0,44.31.62.255,7377,US,UCSD
44.31.63.0,44.31.63.255,4540,CA,ASN01-SOGE
44.31.64.0,44.31.67.255,20473,US,AS-CHOOPA
44.31.68.0,44.31.68.255,210821,BE,AS_CREASA
44.31.69.0,44.31.69.255,38254,TW,ITLAB-AS-AP Internet Technology Laboratory
44.31.70.0,44.31.70.255,6140,US,TWO-P
44.31.71.0,44.31.71.255,34019,FR,HIVANE
44.31.72.0,44.31.72.255,7377,US,UCSD
44.31.73.0,44.31.73.255,7480,TW,STEVEYI-NETWORK
44.31.74.0,44.31.74.255,7377,US,UCSD
44.31.75.0,44.31.75.255,208051,GB,HAMBSD
44.31.76.0,44.31.76.255,7377,US,UCSD
44.31.77.0,44.31.77.255,20473,US,AS-CHOOPA
