range_start,range_end,AS_number,country_code,AS_description
71.0.0.0,71.0.4.255,209,US,CENTURYLINK-US-LEGACY-QWEST
71.0.5.0,71.0.11.255,209,US,CENTURYLINK-US-LEGACY-QWEST
71.0.12.0,71.0.31.255,209,US,CENTURYLINK-US-LEGACY-QWEST
71.0.32.0,71.0.39.255,11398,US,CENTURYLINK-LEGACY-EMBARQ-LVGS
71.0.40.0,71.0.47.255,17402,US,CENTURYLINK-LEGACY-EMBARQ-CHSK
71.0.48.0,71.0.55.255,14921,US,CENTURYLINK-LEGACY-EMBARQ-HDRV
71.0.56.0,71.0.63.255,18494,US,CENTURYLINK-LEGACY-EMBARQ-WRBG
71.0.64.0,71.0.82.255,209,US,CENTURYLINK-US-LEGACY-QWEST
71.0.83.0,71.0.91.255,14905,US,CENTURYLINK-LEGACY-EMBARQ-VACHVL
71.0.92.0,71.0.93.255,209,US,CENTURYLINK-US-LEGACY-QWEST
71.0.94.0,71.0.95.255,14905,US,CENTURYLINK-LEGACY-EMBARQ-VACHVL
71.0.96.0,71.0.111.255,6222,US,CENTURYLINK-LEGACY-EMBARQ-CLTN
71.0.112.0,71.0.129.255,209,US,CENTURYLINK-US-LEGACY-QWEST
71.0.130.0,71.0.131.255,11398,US,CENTURYLINK-LEGACY-EMBARQ-LVGS
71.0.132.0,71.0.135.255,209,US,CENTURYLINK-US-LEGACY-QWEST
71.0.136.0,71.0.137.255,11398,US,CENTURYLINK-LEGACY-EMBARQ-LVGS
71.0.138.0,71.0.139.255,209,US,CENTURYLINK-US-LEGACY-QWEST
71.0.140.0,71.0.142.255,11398,US,CENTURYLINK-LEGACY-EMBARQ-LVGS
71.0.143.0,71.0.151.255,209,US,CENTURYLINK-US-LEGACY-QWEST
71.0.152.0,71.0.154.255,2379,US,CENTURYLINK-LEGACY-EMBARQ-WNPK
71.0.155.0,71.0.155.255,209,US,CENTURYLINK-US-LEGACY-QWEST
71.0.156.0,71.0.167.255,2379,US,CENTURYLINK-LEGACY-EMBARQ-WNPK
71.0.168.0,71.0.175.255,209,US,CENTURYLINK-US-LEGACY-QWEST
71.0.176.0,71.0.183.255,5778,US,CENTURYLINK-LEGACY-EMBARQ-RCMT
71.0.184.0,71.0.191.255,209,US,CENTURYLINK-US-LEGACY-QWEST
71.0.192.0,71.0.194.255,209,US,CENTURYLINK-US-LEGACY-QWEST
71.0.195.0,71.0.223.255,209,US,CENTURYLINK-US-LEGACY-QWEST
71.0.224.0,71.0.227.255,209,US,CENTURYLINK-US-LEGACY-QWEST
71.0.228.0,71.0.231.255,6222,US,CENTURYLINK-LEGACY-EMBARQ-CLTN
71.0.232.0,71.0.253.255,2379,US,CENTURYLINK-LEGACY-EMBARQ-WNPK
71.0.254.0,71.0.255.255,209,US,CENTURYLINK-US-LEGACY-QWEST
71.1.0.0,71.1.3.255,2379,US,CENTURYLINK-LEGACY-EMBARQ-WNPK
71.1.4.0,71.1.5.255,209,US,CENTURYLINK-US-LEGACY-QWEST
71.1.6.0,71.1.7.255,2379,US,CENTURYLINK-LEGACY-EMBARQ-WNPK
71.1.8.0,71.1.31.255,209,US,CENTURYLINK-US-LEGACY-QWEST
71.1.32.0,71.1.40.255,209,US,CENTURYLINK-US-LEGACY-QWEST
71.1.41.0,71.1.42.255,209,US,CENTURYLINK-US-LEGACY-QWEST
71.1.43.0,71.1.47.255,209,US,CENTURYLINK-US-LEGACY-QWEST
71.1.48.0,71.1.63.255,209,US,CENTURYLINK-US-LEGACY-QWEST
71.1.64.0,71.1.71.255,2379,US,CENTURYLINK-LEGACY-EMBARQ-WNPK
71.1.72.0,71.1.80.255,209,US,CENTURYLINK-US-LEGACY-QWEST
71.1.81.0,71.1.87.255,2379,US,CENTURYLINK-LEGACY-EMBARQ-WNPK
71.1.88.0,71.1.95.255,17402,US,CENTURYLINK-LEGACY-EMBARQ-CHSK
71.1.96.0,71.1.127.255,209,US,CENTURYLINK-US-LEGACY-QWEST
71.1.128.0,71.1.135.255,14921,US,CENTURYLINK-LEGACY-EMBARQ-HDRV
71.1.136.0,71.1.139.255,17402,US,CENTURYLINK-LEGACY-EMBARQ-CHSK
71.1.140.0,71.1.141.255,209,US,CENTURYLINK-US-LEGACY-QWEST
71.1.142.0,71.1.143.255,14905,US,CENTURYLINK-LEGACY-EMBARQ-VACHVL
71.1.144.0,71.1.165.255,209,US,CENTURYLINK-US-LEGACY-QWEST
71.1.166.0,71.1.167.255,209,US,CENTURYLINK-US-LEGACY-QWEST
71.1.168.0,71.1.169.255,6222,US,CENTURYLINK-LEGACY-EMBARQ-CLTN
71.1.170.0,71.1.171.255,209,US,CENTURYLINK-US-LEGACY-QWEST
71.1.172.0,71.1.175.255,6222,US,CENTURYLINK-LEGACY-EMBARQ-CLTN
71.1.176.0,71.1.181.255,11398,US,CENTURYLINK-LEGACY-EMBARQ-LVGS
71.1.182.0,71.1.183.255,209,US,CENTURYLINK-US-LEGACY-QWEST
71.1.184.0,71.1.187.255,11398,US,CENTURYLINK-LEGACY-EMBARQ-LVGS
71.1.188.0,71.1.189.255,209,US,CENTURYLINK-US-LEGACY-QWEST
71.1.190.0,71.1.191.255,11398,US,CENTURYLINK-LEGACY-EMBARQ-LVGS
71.1.192.0,71.1.192.255,209,US,CENTURYLINK-US-LEGACY-QWEST
71.1.193.0,71.1.193.255,2379,US,CENTURYLINK-LEGACY-EMBARQ-WNPK
71.1.194.0,71.1.197.255,209,US,CENTURYLINK-US-LEGACY-QWEST
71.1.198.0,71.1.199.255,2379,US,CENTURYLINK-LEGACY-EMBARQ-WNPK
71.1.200.0,71.1.215.255,209,US,CENTURYLINK-US-LEGACY-QWEST
71.1.216.0,71.1.223.255,5778,US,CENTURYLINK-LEGACY-EMBARQ-RCMT
71.1.224.0,71.2.1.255,209,US,CENTURYLINK-US-LEGACY-QWEST
71.2.2.0,71.2.27.255,209,US,CENTURYLINK-US-LEGACY-QWEST
71.2.28.0,71.2.31.255,5778,US,CENTURYLINK-LEGACY-EMBARQ-RCMT
71.2.32.0,71.2.47.255,209,US,CENTURYLINK-US-LEGACY-QWEST
71.2.48.0,71.2.50.255,2379,US,CENTURYLINK-LEGACY-EMBARQ-WNPK
71.2.51.0,71.2.51.255,209,US,CENTURYLINK-US-LEGACY-QWEST
71.2.52.0,71.2.53.255,2379,US,CENTURYLINK-LEGACY-EMBARQ-WNPK
71.2.54.0,71.2.55.255,209,US,CENTURYLINK-US-LEGACY-QWEST
71.2.56.0,71.2.56.255,2379,US,CENTURYLINK-LEGACY-EMBARQ-WNPK
71.2.57.0,71.2.59.255,209,US,CENTURYLINK-US-LEGACY-QWEST
71.2.60.0,71.2.63.255,2379,US,CENTURYLINK-LEGACY-EMBARQ-WNPK
71.2.64.0,71.2.87.255,209,US,CENTURYLINK-US-LEGACY-QWEST
71.2.88.0,71.2.95.255,5778,US,CENTURYLINK-LEGACY-EMBARQ-RCMT
71.2.96.0,71.2.103.255,4282,US,CENTURYLINK-TSDS-FLFTMY
71.2.104.0,71.2.115.255,209,US,CENTURYLINK-US-LEGACY-QWEST
71.2.116.0,71.2.127.255,209,US,CENTURYLINK-US-LEGACY-QWEST
71.2.128.0,71.2.167.255,209,US,CENTURYLINK-US-LEGACY-QWEST
71.2.168.0,71.2.171.255,14905,US,CENTURYLINK-LEGACY-EMBARQ-VACHVL
71.2.172.0,71.2.173.255,209,US,CENTURYLINK-US-LEGACY-QWEST
71.2.174.0,71.2.174.255,14905,US,CENTURYLINK-LEGACY-EMBARQ-VACHVL
71.2.175.0,71.2.175.255,209,US,CENTURYLINK-US-LEGACY-QWEST
71.2.176.0,71.2.191.255,209,US,CENTURYLINK-US-LEGACY-QWEST
71.2.192.0,71.2.215.255,209,US,CENTURYLINK-US-LEGACY-QWEST
71.2.216.0,71.2.219.255,14921,US,CENTURYLINK-LEGACY-EMBARQ-HDRV
71.2.220.0,71.2.230.255,209,US,CENTURYLINK-US-LEGACY-QWEST
71.2.231.0,71.2.231.255,17402,US,CENTURYLINK-LEGACY-EMBARQ-CHSK
71.2.232.0,71.2.239.255,5778,US,CENTURYLINK-LEGACY-EMBARQ-RCMT
71.2.240.0,71.2.247.255,209,US,CENTURYLINK-US-LEGACY-QWEST
71.2.248.0,71.3.1.255,2379,US,CENTURYLINK-LEGACY-EMBARQ-WNPK
71.3.2.0,71.3.2.255,209,US,CENTURYLINK-US-LEGACY-QWEST
71.3.3.0,71.3.15.255,2379,US,CENTURYLINK-LEGACY-EMBARQ-WNPK
71.3.16.0,71.3.31.255,209,US,CENTURYLINK-US-LEGACY-QWEST
71.3.32.0,71.3.35.255,2379,US,CENTURYLINK-LEGACY-EMBARQ-WNPK
71.3.36.0,71.3.39.255,4282,US,CENTURYLINK-TSDS-FLFTMY
71.3.40.0,71.3.47.255,2379,US,CENTURYLINK-LEGACY-EMBARQ-WNPK
71.3.48.0,71.3.255.255,209,US,CENTURYLINK-US-LEGACY-QWEST
71.4.0.0,71.4.21.255,2828,US,XO-AS15
71.4.22.0,71.4.22.255,30537,US,NUMERICACU
71.4.23.0,71.4.55.255,2828,US,XO-AS15
71.4.56.0,71.4.56.255,46458,US,SAVINGCALL
71.4.57.0,71.4.61.255,2828,US,XO-AS15
71.4.62.0,71.4.62.255,701,US,UUNET
71.4.63.0,71.4.65.255,2828,US,XO-AS15
71.4.66.0,71.4.66.255,21631,US,CHFA-COLORADO
71.4.67.0,71.4.80.255,2828,US,XO-AS15
71.4.81.0,71.4.81.255,36755,US,LAYTONCONST
71.4.82.0,71.4.96.255,2828,US,XO-AS15
71.4.97.0,71.4.97.255,701,US,UUNET
71.4.98.0,71.4.105.255,2828,US,XO-AS15
71.4.106.0,71.4.107.255,701,US,UUNET
