range_start,range_end,AS_number,country_code,AS_description
22.1.0.0,22.1.191.255,749,US,DNIC-AS-00749
22.1.192.0,22.2.5.255,749,US,DNIC-AS-00749
22.2.6.0,22.2.133.255,749,US,DNIC-AS-00749
22.2.134.0,22.3.7.255,749,US,DNIC-AS-00749
22.3.8.0,22.3.255.255,749,US,DNIC-AS-00749
22.4.0.0,22.5.162.255,749,US,DNIC-AS-00749
22.5.163.0,22.5.191.255,749,US,DNIC-AS-00749
22.5.192.0,22.5.255.255,749,US,DNIC-AS-00749
22.6.0.0,22.6.99.255,749,US,DNIC-AS-00749
22.6.100.0,22.8.43.255,749,US,DNIC-AS-00749
22.8.44.0,22.14.202.255,749,US,DNIC-AS-00749
22.14.203.0,22.19.24.255,749,US,DNIC-AS-00749
22.19.25.0,22.21.24.255,749,US,DNIC-AS-00749
22.21.25.0,22.22.23.255,749,US,DNIC-AS-00749
22.22.24.0,22.22.67.255,749,US,DNIC-AS-00749
22.22.68.0,22.23.11.255,749,US,DNIC-AS-00749
22.23.12.0,22.23.32.255,749,US,DNIC-AS-00749
22.23.33.0,22.23.40.255,749,US,DNIC-AS-00749
22.23.41.0,22.23.52.255,749,US,DNIC-AS-00749
22.23.53.0,22.23.60.255,749,US,DNIC-AS-00749
22.23.61.0,22.23.82.255,749,US,DNIC-AS-00749
22.23.83.0,22.23.104.255,749,US,DNIC-AS-00749
22.23.105.0,22.23.184.255,749,US,DNIC-AS-00749
22.23.185.0,22.23.195.255,749,US,DNIC-AS-00749
22.23.196.0,22.23.207.255,749,US,DNIC-AS-00749
22.23.208.0,22.23.226.255,749,US,DNIC-AS-00749
22.23.227.0,22.24.67.255,749,US,DNIC-AS-00749
22.24.68.0,22.24.69.255,749,US,DNIC-AS-00749
22.24.70.0,22.24.145.255,749,US,DNIC-AS-00749
22.24.146.0,22.24.203.255,749,US,DNIC-AS-00749
22.24.204.0,22.24.209.255,749,US,DNIC-AS-00749
22.24.210.0,22.24.255.255,749,US,DNIC-AS-00749
22.25.0.0,22.27.63.255,749,US,DNIC-AS-00749
22.27.64.0,22.27.97.255,749,US,DNIC-AS-00749
22.27.98.0,22.29.64.255,749,US,DNIC-AS-00749
22.29.65.0,22.31.13.255,749,US,DNIC-AS-00749
22.31.14.0,22.31.27.255,749,US,DNIC-AS-00749
22.31.28.0,22.31.187.255,749,US,DNIC-AS-00749
22.31.188.0,22.37.6.255,749,US,DNIC-AS-00749
22.37.7.0,22.39.105.255,749,US,DNIC-AS-00749
22.39.106.0,22.39.137.255,749,US,DNIC-AS-00749
22.39.138.0,22.42.107.255,749,US,DNIC-AS-00749
22.42.108.0,22.43.249.255,749,US,DNIC-AS-00749
22.43.250.0,22.43.252.255,749,US,DNIC-AS-00749
22.43.253.0,22.43.255.255,749,US,DNIC-AS-00749
22.44.0.0,22.44.23.255,749,US,DNIC-AS-00749
22.44.24.0,22.44.130.255,749,US,DNIC-AS-00749
22.44.131.0,22.45.80.255,749,US,DNIC-AS-00749
22.45.81.0,22.45.114.255,749,US,DNIC-AS-00749
22.45.115.0,22.45.118.255,749,US,DNIC-AS-00749
22.45.119.0,22.45.139.255,749,US,DNIC-AS-00749
22.45.140.0,22.45.148.255,749,US,DNIC-AS-00749
22.45.149.0,22.45.171.255,749,US,DNIC-AS-00749
22.45.172.0,22.45.191.255,749,US,DNIC-AS-00749
22.45.192.0,22.45.245.255,749,US,DNIC-AS-00749
22.45.246.0,22.46.0.255,749,US,DNIC-AS-00749
22.46.1.0,22.46.100.255,749,US,DNIC-AS-00749
22.46.101.0,22.46.103.255,749,US,DNIC-AS-00749
22.46.104.0,22.46.146.255,749,US,DNIC-AS-00749
22.46.147.0,22.47.218.255,749,US,DNIC-AS-00749
