range_start,range_end,AS_number,country_code,AS_description
54.0.0.0,54.35.255.255,0,None,Not routed
54.36.0.0,54.39.255.255,16276,FR,OVH
54.40.0.0,54.63.255.255,0,None,Not routed
54.64.0.0,54.79.255.255,16509,US,AMAZON-02
54.80.0.0,54.91.255.255,14618,US,AMAZON-AES
54.92.0.0,54.92.127.255,16509,US,AMAZON-02
54.92.128.0,54.92.255.255,14618,US,AMAZON-AES
54.93.0.0,54.95.255.255,16509,US,AMAZON-02
54.96.0.0,54.143.255.255,0,None,Not routed
54.144.0.0,54.147.127.255,14618,US,AMAZON-AES
54.147.128.0,54.147.255.255,14618,US,AMAZON-AES
54.148.0.0,54.149.10.255,16509,US,AMAZON-02
54.149.11.0,54.150.191.255,16509,US,AMAZON-02
54.150.192.0,54.151.255.255,16509,US,AMAZON-02
54.152.0.0,54.152.255.255,14618,US,AMAZON-AES
54.153.0.0,54.155.255.255,16509,US,AMAZON-02
54.156.0.0,54.167.127.255,14618,US,AMAZON-AES
54.167.128.0,54.167.255.255,14618,US,AMAZON-AES
54.168.0.0,54.171.255.255,16509,US,AMAZON-02
54.172.0.0,54.175.255.255,14618,US,AMAZON-AES
54.176.0.0,54.182.7.255,16509,US,AMAZON-02
54.182.8.0,54.182.127.255,0,None,Not routed
54.182.128.0,54.182.159.255,16509,US,AMAZON-02
54.182.160.0,54.182.161.255,0,None,Not routed
54.182.162.0,54.182.163.255,16509,US,AMAZON-02
54.182.164.0,54.182.165.255,0,None,Not routed
54.182.166.0,54.182.167.255,16509,US,AMAZON-02
54.182.168.0,54.182.170.255,0,None,Not routed
54.182.171.0,54.182.185.255,16509,US,AMAZON-02
54.182.186.0,54.182.187.255,0,None,Not routed
54.182.188.0,54.182.190.255,16509,US,AMAZON-02
54.182.191.0,54.182.191.255,0,None,Not routed
54.182.192.0,54.182.203.255,16509,US,AMAZON-02
54.182.204.0,54.182.204.255,0,None,Not routed
54.182.205.0,54.182.207.255,16509,US,AMAZON-02
54.182.208.0,54.182.208.255,0,None,Not routed
54.182.209.0,54.182.209.255,16509,US,AMAZON-02
54.182.210.0,54.182.210.255,0,None,Not routed
54.182.211.0,54.182.211.255,16509,US,AMAZON-02
54.182.212.0,54.182.214.255,0,None,Not routed
54.182.215.0,54.182.229.255,16509,US,AMAZON-02
54.182.230.0,54.182.234.255,0,None,Not routed
54.182.235.0,54.182.235.255,16509,US,AMAZON-02
54.182.236.0,54.182.239.255,0,None,Not routed
54.182.240.0,54.182.241.255,16509,US,AMAZON-02
54.182.242.0,54.182.245.255,0,None,Not routed
54.182.246.0,54.182.254.255,16509,US,AMAZON-02
54.182.255.0,54.182.255.255,0,None,Not routed
54.183.0.0,54.192.7.255,16509,US,AMAZON-02
54.192.8.0,54.192.9.255,0,None,Not routed
54.192.10.0,54.192.11.255,16509,US,AMAZON-02
54.192.12.0,54.192.12.255,0,None,Not routed
