range_start,range_end,AS_number,country_code,AS_description
92.0.0.0,92.31.35.255,13285,GB,OPALTELECOM-AS TalkTalk Communications Limited
92.31.36.0,92.31.255.255,13285,GB,OPALTELECOM-AS TalkTalk Communications Limited
92.32.0.0,92.35.255.255,2119,NO,TELENOR-NEXTEL Telenor Norge AS
92.36.0.0,92.36.127.255,12958,RU,MCC Tele2 Russia Network
92.36.128.0,92.36.199.255,9146,BA,BIHNET BIHNET Autonomus System
92.36.200.0,92.36.255.255,9146,BA,BIHNET BIHNET Autonomus System
92.37.0.0,92.37.127.255,21283,SI,A1SI-AS A1 Slovenija
92.37.128.0,92.37.255.255,12389,RU,ROSTELECOM-AS
92.38.0.0,92.38.1.255,59475,RU,ELECTRON-SERVICE-AS
92.38.2.0,92.38.2.255,62065,RU,ESPHERE-AS
92.38.3.0,92.38.3.255,62069,RU,TELECOM-UNION-AS
92.38.4.0,92.38.4.255,209926,RU,SKYSTREAM-AS
92.38.5.0,92.38.5.255,203553,UZ,OPTEL-PLUS-AS
92.38.6.0,92.38.7.255,62083,CZ,FIO-BANKA-AS
92.38.8.0,92.38.15.255,44546,CZ,ALFATELECOM
92.38.16.0,92.38.19.255,43533,UZ,ASGALSTELECOM ISP Gals Telecom
92.38.20.0,92.38.21.255,51812,RU,KTVS-AS
92.38.22.0,92.38.23.255,197520,UA,UNIONCOM
92.38.24.0,92.38.27.255,43533,UZ,ASGALSTELECOM ISP Gals Telecom
92.38.28.0,92.38.31.255,44546,CZ,ALFATELECOM
92.38.32.0,92.38.32.255,62314,RU,ATMOSPHERICA-AS
92.38.33.0,92.38.33.255,61390,RU,GARANT-G
92.38.34.0,92.38.34.255,61312,UA,BROVARY-AS
92.38.35.0,92.38.35.255,211687,UZ,UNLIM-UZ-AS
92.38.36.0,92.38.37.255,62008,RU,CABLE-SYSTEMS-AS
92.38.38.0,92.38.38.255,50245,US,SERVEREL-AS
92.38.39.0,92.38.39.255,211433,UZ,SILVER-TELECOM-AS
92.38.40.0,92.38.40.255,44546,CZ,ALFATELECOM
92.38.41.0,92.38.41.255,204584,UA,QNET-VN-UA-AS
92.38.42.0,92.38.42.255,31133,RU,MF-MGSM-AS PJSC MegaFon
92.38.43.0,92.38.43.255,62006,RU,UNECHA-TELESET-AS
92.38.44.0,92.38.47.255,61979,RU,STOLICA-SVYAZI
92.38.48.0,92.38.48.255,44546,CZ,ALFATELECOM
92.38.49.0,92.38.49.255,211687,UZ,UNLIM-UZ-AS
92.38.50.0,92.38.51.255,210519,UZ,TOSHTELEQABUL-AS
92.38.52.0,92.38.55.255,43533,UZ,ASGALSTELECOM ISP Gals Telecom
92.38.56.0,92.38.63.255,49711,BY,FLYNET
92.38.64.0,92.38.79.255,42772,BY,A1-BY-AS
92.38.80.0,92.38.83.255,31133,RU,MF-MGSM-AS PJSC MegaFon
92.38.84.0,92.38.85.255,44546,CZ,ALFATELECOM
92.38.86.0,92.38.87.255,59734,RU,INET-RU-AS
92.38.88.0,92.38.91.255,51812,RU,KTVS-AS
92.38.92.0,92.38.92.255,209954,RU,STAR-TELECOM-AS
92.38.93.0,92.38.93.255,209922,UA,NEW-NET-COM-UA-AS
92.38.94.0,92.38.94.255,44546,CZ,ALFATELECOM
92.38.95.0,92.38.95.255,62314,RU,ATMOSPHERICA-AS
92.38.96.0,92.38.127.255,12365,UZ,SARKOR-AS Sarkor Telecom - Uztelecom, Upstream
92.38.128.0,92.38.131.255,210756,RU,EDGECENTERLLC
92.38.132.0,92.38.133.255,202422,LU,GHOST
92.38.134.0,92.38.134.255,199524,LU,GCORE
92.38.135.0,92.38.135.255,202422,LU,GHOST
92.38.136.0,92.38.139.255,210756,RU,EDGECENTERLLC
92.38.140.0,92.38.143.255,199524,LU,GCORE
92.38.144.0,92.38.144.255,0,None,Not routed
92.38.145.0,92.38.147.255,199524,LU,GCORE
92.38.148.0,92.38.149.255,202422,LU,GHOST
92.38.150.0,92.38.151.255,199524,LU,GCORE
92.38.152.0,92.38.153.255,210756,RU,EDGECENTERLLC
92.38.154.0,92.38.155.255,202422,LU,GHOST
92.38.156.0,92.38.156.255,210756,RU,EDGECENTERLLC
92.38.157.0,92.38.159.255,199524,LU,GCORE
92.38.160.0,92.38.160.255,202422,LU,GHOST
92.38.161.0,92.38.162.255,199524,LU,GCORE
92.38.163.0,92.38.163.255,202422,LU,GHOST
92.38.164.0,92.38.165.255,199524,LU,GCORE
92.38.166.0,92.38.167.255,202422,LU,GHOST
92.38.168.0,92.38.170.255,199524,LU,GCORE
92.38.171.0,92.38.171.255,202422,LU,GHOST
92.38.172.0,92.38.172.255,199524,LU,GCORE
92.38.173.0,92.38.173.255,202422,LU,GHOST
92.38.174.0,92.38.175.255,199524,LU,GCORE
92.38.176.0,92.38.176.255,202422,LU,GHOST
92.38.177.0,92.38.177.255,199524,LU,GCORE
92.38.178.0,92.38.178.255,202422,LU,GHOST
92.38.179.0,92.38.179.255,199524,LU,GCORE
92.38.180.0,92.38.181.255,202422,LU,GHOST
92.38.182.0,92.38.183.255,199524,LU,GCORE
92.38.184.0,92.38.187.255,202422,LU,GHOST
92.38.188.0,92.38.191.255,210756,RU,EDGECENTERLLC
92.38.192.0,92.38.194.255,12695,RU,DINET-AS
92.38.195.0,92.38.207.255,12695,RU,DINET-AS
92.38.208.0,92.38.211.255,21769,US,AS-COLOAM
92.38.212.0,92.38.221.255,12695,RU,DINET-AS
92.38.222.0,92.38.222.255,212685,RU,NSKMSK1-AS NSKMSK
92.38.223.0,92.38.223.255,210725,RU,GLAVKINO-AS
92.38.224.0,92.38.239.255,12695,RU,DINET-AS
92.38.240.0,92.38.241.255,207651,RU,VDSINA-NL
92.38.242.0,92.38.255.255,12695,RU,DINET-AS
92.39.0.0,92.39.15.255,25176,SE,AC-NET
92.39.16.0,92.39.23.255,198967,DE,BITEL-GESELLSCHAFT-FUER-TELEKOMMUNIKATION-AS - IP Transit Customer AS33873 -
92.39.24.0,92.39.31.255,198967,DE,BITEL-GESELLSCHAFT-FUER-TELEKOMMUNIKATION-AS - IP Transit Customer AS33873 -
92.39.32.0,92.39.47.255,34244,SE,TELESERVICE
92.39.48.0,92.39.63.255,204467,MD,AIRSTREAM-AS : AS43289 I.C.S. Trabia-Network S.R.L.
92.39.64.0,92.39.79.255,8359,RU,MTS
92.39.80.0,92.39.87.255,44725,AZ,AZQTEL-AS
92.39.88.0,92.39.95.255,34170,AZ,AS-AZTELEKOM Azerbaijan Telecomunication ISP
92.39.96.0,92.39.103.255,39707,RU,SINFORM-AS
92.39.104.0,92.39.111.255,39442,RU,UNICO-AS
92.39.112.0,92.39.127.255,27822,AR,Emerging Markets Communications de Argentina S.R.L
92.39.128.0,92.39.135.255,8595,RU,WESTCALL-AS
92.39.136.0,92.39.143.255,56420,RU,RYAZAN-AS
92.39.144.0,92.39.148.255,44741,IT,ALENANET
92.39.149.0,92.39.150.255,15605,IT,CONNESI Connesi S.p.A.
92.39.151.0,92.39.159.255,44741,IT,ALENANET
92.39.160.0,92.39.175.255,50920,AT,KABEL-BRAUNAU
92.39.176.0,92.39.191.255,31122,IE,DIGIWEB-AS
92.39.192.0,92.39.207.255,13122,GB,MANX-AS MANX-TELECOM Autonomous System
92.39.208.0,92.39.223.255,39001,RU,MTS
92.39.224.0,92.39.239.255,20807,RU,CREDOLINK-ASN St.-Petersburg
92.39.240.0,92.39.255.255,35393,FR,EURO-WEB-AS
92.40.0.0,92.40.205.255,206067,GB,H3GUK
92.40.206.0,92.40.245.255,206067,GB,H3GUK
92.40.246.0,92.40.248.255,206067,GB,H3GUK
92.40.249.0,92.41.191.255,206067,GB,H3GUK
92.41.192.0,92.41.251.255,206067,GB,H3GUK
92.41.252.0,92.41.255.255,206067,GB,H3GUK
92.42.0.0,92.42.7.255,0,None,Not routed
92.42.8.0,92.42.13.255,44963,RU,POTOK-AS
92.42.14.0,92.42.14.255,49505,RU,SELECTEL
92.42.15.0,92.42.15.255,50340,RU,SELECTEL-MSK
92.42.16.0,92.42.19.255,39912,AT,I3B-AS
92.42.20.0,92.42.23.255,9009,RO,M247
92.42.24.0,92.42.31.255,5495,RU,ASN-SPBGU St.Petersburg, Russia
92.42.32.0,92.42.39.255,49467,TR,EUROTA-ASN EUROTA INTERNET SERVICES LTD
92.42.40.0,92.42.43.255,196638,RU,PROMTELECOM-AS
92.42.44.0,92.42.47.255,30823,DE,COMBAHTON combahton GmbH
92.42.48.0,92.42.55.255,44244,IR,IRANCELL-AS
92.42.56.0,92.42.63.255,44442,GB,TELFORDWREKINCOUNCILAS
92.42.64.0,92.42.71.255,44764,NO,BITPRO
92.42.72.0,92.42.79.255,34946,SE,WETTERNET-AS WetterNet Sweden
92.42.80.0,92.42.87.255,42176,IT,INTRALOT-ASN
92.42.88.0,92.42.95.255,12714,RU,TI-AS Moscow, Russia
92.42.96.0,92.42.103.255,0,None,Not routed
92.42.104.0,92.42.109.255,29066,DE,VELIANET-AS velia.net Internetdienste GmbH
92.42.110.0,92.42.110.255,20773,DE,GODADDY
92.42.111.0,92.42.111.255,29066,DE,VELIANET-AS velia.net Internetdienste GmbH
92.42.112.0,92.42.119.255,21021,PL,MULTIMEDIA-AS Cable DTV Internet Voice Provider in Poland.
92.42.120.0,92.42.127.255,21267,GB,WAVENET-AS Wavenet offer a range of products from
92.42.128.0,92.42.135.255,44276,RU,DCL-AS
92.42.136.0,92.42.141.255,47692,AT,NESSUS
92.42.142.0,92.42.143.255,47692,AT,NESSUS
92.42.144.0,92.42.151.255,42973,GB,METRONETUK_M24SEVEN
92.42.152.0,92.42.159.255,31644,SE,NEAB-ETANET-AS CityNet Norrtelje Sweden
92.42.160.0,92.42.167.255,35527,RU,ALPHATEL-AS
92.42.168.0,92.42.168.255,0,None,Not routed
92.42.169.0,92.42.171.255,44292,GB,SPINVOX
92.42.172.0,92.42.172.255,0,None,Not routed
92.42.173.0,92.42.174.255,44292,GB,SPINVOX
92.42.175.0,92.42.175.255,0,None,Not routed
92.42.176.0,92.42.183.255,44295,LU,LAB-AS LAB Datavault AS Number
92.42.184.0,92.42.191.255,29691,CH,NINE
92.42.192.0,92.42.199.255,44298,DE,AWS
92.42.200.0,92.42.207.255,49533,RU,TE-AS
92.42.208.0,92.42.215.255,8595,RU,WESTCALL-AS
92.42.216.0,92.42.223.255,33835,FR,INFOSAT-AS
92.42.224.0,92.42.231.255,12693,DE,EDISCOM Am Kanal 4a, 14467 Potsdam
92.42.232.0,92.42.239.255,50399,NL,OPENLINE-AS
92.42.240.0,92.42.241.255,48052,CH,SQCORE
92.42.242.0,92.42.247.255,0,None,Not routed
92.42.248.0,92.42.255.255,9125,RS,ORIONTELEKOM-AS
92.43.0.0,92.43.7.255,39256,RU,FANNET
92.43.8.0,92.43.11.255,25222,NL,AS-ISOL
92.43.12.0,92.43.13.255,0,None,Not routed
92.43.14.0,92.43.15.255,35542,SE,SSC-AS
92.43.16.0,92.43.23.255,20738,DE,GD-EMEA-DC-LD5
92.43.24.0,92.43.31.255,47949,CZ,GSNETCZ Czech Republic
92.43.32.0,92.43.39.255,1257,EU,TELE2
92.43.40.0,92.43.43.255,44366,GB,DATACASH-AS --- Transit providers ---
92.43.44.0,92.43.47.255,0,None,Not routed
92.43.48.0,92.43.49.255,42699,DE,MANAGEDHOSTING-AS
92.43.50.0,92.43.51.255,60664,DE,X-ION
92.43.52.0,92.43.55.255,42699,DE,MANAGEDHOSTING-AS
92.43.56.0,92.43.63.255,44424,CZ,AS44424
92.43.64.0,92.43.71.255,44369,GB,EMBC-EMPSN-AS EMBC-EMPSN Network Services
92.43.72.0,92.43.79.255,42789,DK,GVDNET
92.43.80.0,92.43.83.255,25133,UA,MCLAUT-AS
92.43.84.0,92.43.87.255,203020,IN,HOSTROYALE
92.43.88.0,92.43.95.255,9120,DK,KEEPIT-DK-CPH Per Henrik Lings Alle 4, 7.
92.43.96.0,92.43.103.255,49322,AT,VIM-AS
92.43.104.0,92.43.111.255,201011,DE,NETZBETRIEB-GMBH
92.43.112.0,92.43.119.255,31229,PL,PL-BEYOND-AS
92.43.120.0,92.43.127.255,44398,DK,TDCH-AS
92.43.128.0,92.43.135.255,8487,FR,PHIBEE
92.43.136.0,92.43.143.255,44395,AM,ORG-UL31-RIPE
92.43.144.0,92.43.147.255,47128,PL,NOVUM-AS
92.43.148.0,92.43.151.255,47128,PL,NOVUM-AS
92.43.152.0,92.43.154.255,199945,RU,RU-DINET-F-KASAT3
92.43.155.0,92.43.155.255,202570,RU,RU-RADUGA-AM5
92.43.156.0,92.43.156.255,199945,RU,RU-DINET-F-KASAT3
92.43.157.0,92.43.157.255,202570,RU,RU-RADUGA-AM5
