range_start,range_end,AS_number,country_code,AS_description
35.0.0.0,35.7.63.255,36375,US,UMICH-AS-5
35.7.64.0,35.7.127.255,237,US,MERIT-AS-14
35.7.128.0,35.7.191.255,36375,US,UMICH-AS-5
35.7.192.0,35.7.223.255,237,US,MERIT-AS-14
35.7.224.0,35.7.255.255,62676,US,UMD-PUBLIC-AS
35.8.0.0,35.12.247.255,231,US,MISU-231
35.12.248.0,35.15.255.255,231,US,MISU-231
35.16.0.0,35.19.255.255,237,US,MERIT-AS-14
35.20.0.0,35.23.255.255,231,US,MISU-231
35.24.0.0,35.31.255.255,237,US,MERIT-AS-14
35.32.0.0,35.32.255.255,27274,US,CMICH
35.33.0.0,35.33.63.255,237,US,MERIT-AS-14
35.33.64.0,35.33.95.255,27274,US,CMICH
35.33.96.0,35.40.255.255,237,US,MERIT-AS-14
35.41.0.0,35.50.127.255,237,US,MERIT-AS-14
35.50.128.0,35.53.255.255,237,US,MERIT-AS-14
35.54.0.0,35.54.15.255,62618,US,MICHIGANTECH
35.54.16.0,35.61.255.255,237,US,MERIT-AS-14
35.62.0.0,35.62.2.255,397797,US,CITYOFMARSHALL-01
35.62.3.0,35.62.7.255,397797,US,CITYOFMARSHALL-01
35.62.8.0,35.62.8.255,395638,US,OTTAWACO-ASN1
35.62.9.0,35.62.9.255,399636,US,ITHAKA-AS-AA2
35.62.10.0,35.71.63.255,237,US,MERIT-AS-14
35.71.64.0,35.71.67.255,16509,US,AMAZON-02
35.71.68.0,35.71.71.255,0,None,Not routed
35.71.72.0,35.71.75.255,16509,US,AMAZON-02
35.71.76.0,35.71.96.255,0,None,Not routed
35.71.97.0,35.71.97.255,16509,US,AMAZON-02
35.71.98.0,35.71.101.255,0,None,Not routed
35.71.102.0,35.71.102.255,16509,US,AMAZON-02
35.71.103.0,35.71.104.255,0,None,Not routed
35.71.105.0,35.71.106.255,16509,US,AMAZON-02
35.71.107.0,35.71.117.255,0,None,Not routed
35.71.118.0,35.71.119.255,16509,US,AMAZON-02
35.71.120.0,35.71.127.255,0,None,Not routed
35.71.128.0,35.95.255.255,16509,US,AMAZON-02
35.96.0.0,35.127.255.255,0,None,Not routed
35.128.0.0,35.128.54.255,394141,US,ROCKET-FIBER
35.128.55.0,35.128.55.255,32456,US,WALBRIDGE-ALDINGER-CO-DTW
35.128.56.0,35.128.63.255,394141,US,ROCKET-FIBER
35.128.64.0,35.128.191.255,0,None,Not routed
35.128.192.0,35.128.193.31,11096,US,FLORIDANET
35.128.193.32,35.128.193.63,30415,US,SCG-BGP01
35.128.193.64,35.128.193.255,11096,US,FLORIDANET
35.128.194.0,35.128.208.255,0,None,Not routed
35.128.209.0,35.128.209.255,11096,US,FLORIDANET
35.128.210.0,35.128.255.255,0,None,Not routed
35.129.0.0,35.130.65.255,20115,US,CHARTER-20115
35.130.66.0,35.131.31.255,20115,US,CHARTER-20115
35.131.32.0,35.131.63.255,33588,US,BRESNAN-33588
35.131.64.0,35.131.151.255,20115,US,CHARTER-20115
35.131.152.0,35.131.152.255,400676,US,ILLUMIFIN-NA-GVL
35.131.153.0,35.131.255.255,20115,US,CHARTER-20115
35.132.0.0,35.132.0.255,33588,US,BRESNAN-33588
35.132.1.0,35.132.31.255,0,None,Not routed
35.132.32.0,35.132.32.255,33588,US,BRESNAN-33588
35.132.33.0,35.132.63.255,0,None,Not routed
35.132.64.0,35.132.255.255,20115,US,CHARTER-20115
35.133.0.0,35.133.63.255,33588,US,BRESNAN-33588
35.133.64.0,35.134.191.255,20115,US,CHARTER-20115
35.134.192.0,35.134.255.255,33588,US,BRESNAN-33588
35.135.0.0,35.135.191.255,20115,US,CHARTER-20115
35.135.192.0,35.135.199.255,16787,US,CHARTER-16787-DC
35.135.200.0,35.135.223.255,0,None,Not routed
35.135.224.0,35.135.255.255,20115,US,CHARTER-20115
35.136.0.0,35.140.255.255,33363,US,BHN-33363
35.141.0.0,35.141.255.255,33363,US,BHN-33363
35.142.0.0,35.143.255.255,33363,US,BHN-33363
35.144.0.0,35.144.127.255,20115,US,CHARTER-20115
35.144.128.0,35.144.255.255,0,None,Not routed
35.145.0.0,35.145.255.255,33363,US,BHN-33363
35.146.0.0,35.147.255.255,11427,US,TWC-11427-TEXAS
35.148.0.0,35.150.63.255,20115,US,CHARTER-20115
35.150.64.0,35.150.127.255,33588,US,BRESNAN-33588
35.150.128.0,35.151.207.255,20115,US,CHARTER-20115
35.151.208.0,35.151.223.255,33588,US,BRESNAN-33588
35.151.224.0,35.151.255.255,20115,US,CHARTER-20115
35.152.0.0,35.152.255.255,16509,US,AMAZON-02
35.153.0.0,35.153.255.255,14618,US,AMAZON-AES
35.154.0.0,35.167.255.255,16509,US,AMAZON-02
