range_start,range_end,AS_number,country_code,AS_description
8.0.0.0,8.2.16.255,3356,US,LEVEL3
8.2.17.0,8.2.17.255,397892,US,REXELUSA
8.2.18.0,8.2.18.255,398997,US,APERIA-10-2020
8.2.19.0,8.2.67.255,3356,US,LEVEL3
8.2.68.0,8.2.68.255,396835,US,CSDL01
8.2.69.0,8.2.69.255,394558,US,SUNOVION
8.2.70.0,8.2.70.255,394928,US,WEST-COAST
8.2.71.0,8.2.71.255,27614,US,ELDERHOSTEL
8.2.72.0,8.2.72.255,395922,US,GCET-GREENFIELD-MA
8.2.73.0,8.2.78.255,3356,US,LEVEL3
8.2.79.0,8.2.79.255,30118,US,MIZUHO-BANK-LIMITED-NAT
8.2.80.0,8.2.95.255,3356,US,LEVEL3
8.2.96.0,8.2.96.255,53393,US,LGCNS-AS2
8.2.97.0,8.2.102.255,3356,US,LEVEL3
8.2.103.0,8.2.103.255,11312,US,YORKTEL-AS
8.2.104.0,8.2.104.255,53506,US,TASTYWORKS-01
8.2.105.0,8.2.105.255,36671,US,TWOSIGMA2
8.2.106.0,8.2.107.255,3356,US,LEVEL3
8.2.108.0,8.2.110.255,46636,US,NATCOWEB
8.2.111.0,8.2.111.255,46636,US,NATCOWEB
8.2.112.0,8.2.117.255,3356,US,LEVEL3
8.2.118.0,8.2.119.255,14610,US,INTEGRAL
8.2.120.0,8.2.129.255,3356,US,LEVEL3
8.2.130.0,8.2.131.255,396238,US,FAIRLAWNGIG-NET
8.2.132.0,8.2.143.255,3356,US,LEVEL3
8.2.144.0,8.2.147.255,36394,US,ASN-GRID4-GATEWAYS
8.2.148.0,8.2.175.255,3356,US,LEVEL3
8.2.176.0,8.2.177.255,396238,US,FAIRLAWNGIG-NET
8.2.178.0,8.2.183.255,3356,US,LEVEL3
8.2.184.0,8.2.185.255,23089,US,HOTWIRE-COMMUNICATIONS
8.2.186.0,8.2.187.255,396238,US,FAIRLAWNGIG-NET
8.2.188.0,8.2.191.255,3356,US,LEVEL3
