range_start,range_end,AS_number,country_code,AS_description
97.0.0.0,97.0.127.255,22394,US,CELLCO
97.0.128.0,97.0.255.255,6167,US,CELLCO-PART
97.1.0.0,97.1.127.255,22394,US,CELLCO
97.1.128.0,97.3.63.255,6167,US,CELLCO-PART
97.3.64.0,97.3.127.255,22394,US,CELLCO
97.3.128.0,97.3.191.255,6167,US,CELLCO-PART
97.3.192.0,97.4.63.255,22394,US,CELLCO
97.4.64.0,97.4.127.255,6167,US,CELLCO-PART
97.4.128.0,97.4.255.255,22394,US,CELLCO
97.5.0.0,97.6.63.255,6167,US,CELLCO-PART
97.6.64.0,97.6.127.255,22394,US,CELLCO
97.6.128.0,97.7.255.255,6167,US,CELLCO-PART
97.8.0.0,97.10.127.255,22394,US,CELLCO
97.10.128.0,97.10.255.255,6167,US,CELLCO-PART
97.11.0.0,97.13.255.255,22394,US,CELLCO
97.14.0.0,97.15.63.255,6167,US,CELLCO-PART
97.15.64.0,97.15.127.255,22394,US,CELLCO
97.15.128.0,97.16.63.255,6167,US,CELLCO-PART
97.16.64.0,97.16.127.255,22394,US,CELLCO
97.16.128.0,97.17.127.255,6167,US,CELLCO-PART
97.17.128.0,97.17.255.255,22394,US,CELLCO
97.18.0.0,97.19.255.255,6167,US,CELLCO-PART
97.20.0.0,97.20.127.255,22394,US,CELLCO
97.20.128.0,97.20.191.255,6167,US,CELLCO-PART
97.20.192.0,97.21.127.255,22394,US,CELLCO
97.21.128.0,97.22.63.255,6167,US,CELLCO-PART
97.22.64.0,97.22.191.255,22394,US,CELLCO
97.22.192.0,97.23.191.255,6167,US,CELLCO-PART
97.23.192.0,97.23.255.255,22394,US,CELLCO
97.24.0.0,97.24.63.255,6167,US,CELLCO-PART
97.24.64.0,97.24.127.255,22394,US,CELLCO
97.24.128.0,97.26.63.255,6167,US,CELLCO-PART
97.26.64.0,97.27.255.255,22394,US,CELLCO
97.28.0.0,97.28.63.255,6167,US,CELLCO-PART
97.28.64.0,97.29.255.255,22394,US,CELLCO
97.30.0.0,97.30.63.255,6167,US,CELLCO-PART
97.30.64.0,97.31.255.255,22394,US,CELLCO
97.32.0.0,97.32.63.255,6167,US,CELLCO-PART
97.32.64.0,97.32.191.255,22394,US,CELLCO
97.32.192.0,97.32.255.255,22394,US,CELLCO
97.33.0.0,97.33.63.255,6167,US,CELLCO-PART
97.33.64.0,97.33.127.255,22394,US,CELLCO
97.33.128.0,97.34.191.255,6167,US,CELLCO-PART
97.34.192.0,97.34.255.255,22394,US,CELLCO
97.35.0.0,97.35.255.255,6167,US,CELLCO-PART
97.36.0.0,97.36.159.255,22394,US,CELLCO
97.36.160.0,97.36.223.255,6167,US,CELLCO-PART
97.36.224.0,97.36.227.255,22394,US,CELLCO
97.36.228.0,97.36.243.255,6167,US,CELLCO-PART
97.36.244.0,97.36.251.255,22394,US,CELLCO
97.36.252.0,97.36.255.255,6167,US,CELLCO-PART
97.37.0.0,97.37.7.255,22394,US,CELLCO
97.37.8.0,97.37.31.255,6167,US,CELLCO-PART
97.37.32.0,97.37.63.255,22394,US,CELLCO
97.37.64.0,97.37.95.255,6167,US,CELLCO-PART
97.37.96.0,97.37.135.255,22394,US,CELLCO
97.37.136.0,97.37.143.255,6167,US,CELLCO-PART
97.37.144.0,97.37.163.255,22394,US,CELLCO
97.37.164.0,97.37.223.255,6167,US,CELLCO-PART
97.37.224.0,97.39.187.255,22394,US,CELLCO
97.39.188.0,97.39.207.255,6167,US,CELLCO-PART
97.39.208.0,97.39.255.255,22394,US,CELLCO
